latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,3600,Europe/Berlin,CET

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunshine_duration (s),wind_speed_10m_max (km/h)
2004-08-04,26.9,14.4,21.7,49965.54,12.8
2004-08-05,28.6,16.8,23.7,49839.27,16.3
2004-08-06,28.3,18.7,23.6,49802.84,19.9
2004-08-07,27.2,18.1,23.1,49387.61,16.9
2004-08-08,27.9,18.7,23.8,49575.96,16.9
2004-08-09,29.2,17.8,24.1,49486.53,16.3
2004-08-10,29.8,18.4,24.6,49396.39,16.1
2004-08-11,29.6,19.1,24.8,38571.44,15.7
2004-08-12,30.3,21.8,25.6,47222.03,7.0
2004-08-13,23.2,17.0,20.2,41183.54,25.1
2004-08-14,22.4,16.0,18.9,38539.95,17.6
2004-08-15,24.5,13.2,19.7,48668.48,17.8
2004-08-16,27.5,15.0,21.5,44170.06,15.1
2004-08-17,26.0,18.2,22.6,38153.19,12.9
2004-08-18,26.4,18.0,22.0,38697.70,13.7
2004-08-19,27.3,19.3,23.2,36817.72,22.2
2004-08-20,24.5,17.0,20.7,27056.08,17.6
2004-08-21,22.1,13.6,17.4,40756.20,14.3
2004-08-22,19.5,12.9,16.4,46371.21,17.4
2004-08-23,21.4,10.1,17.0,26392.65,11.1
2004-08-24,25.6,14.4,19.1,25829.29,18.0
2004-08-25,21.1,14.5,17.6,43421.02,21.4
2004-08-26,20.4,13.8,16.8,43219.19,16.8
2004-08-27,19.9,14.4,16.4,21569.77,15.9
2004-08-28,21.5,14.9,17.6,20087.54,13.5
2004-08-29,19.8,13.7,16.4,14715.04,9.2
2004-08-30,18.7,13.6,16.3,19478.80,21.0
2004-08-31,18.3,12.1,14.9,41221.86,25.5
2004-09-01,18.8,11.2,14.6,43167.57,20.2
2004-09-02,21.2,9.2,15.6,43313.77,10.2
2004-09-03,24.5,11.5,18.0,43200.00,11.4
2004-09-04,25.1,11.3,18.5,43242.68,10.0
2004-09-05,24.5,11.1,18.2,43200.00,8.3
2004-09-06,25.0,13.5,19.5,43200.00,7.7
2004-09-07,24.4,14.0,18.8,43151.96,13.7
2004-09-08,20.9,11.4,15.9,43054.50,16.4
2004-09-09,18.3,9.6,13.9,42956.89,7.6
2004-09-10,22.3,7.7,15.3,42843.61,15.5
2004-09-11,22.6,13.9,17.4,27895.75,16.1
2004-09-12,20.2,14.0,16.9,26121.22,26.1
2004-09-13,20.4,11.8,16.2,26579.36,20.2
2004-09-14,23.5,15.4,18.9,33691.65,21.5
2004-09-15,18.9,13.0,16.5,40101.32,23.6
2004-09-16,16.6,10.5,13.4,38121.97,19.8
2004-09-17,19.0,10.2,14.3,39647.36,13.0
2004-09-18,22.0,8.8,15.3,39672.52,14.8
2004-09-19,20.5,10.1,15.6,31385.66,15.1
2004-09-20,19.0,9.9,15.1,24753.85,22.7
2004-09-21,15.8,11.9,14.0,30286.74,35.5
2004-09-22,14.2,9.6,11.7,36983.47,32.1
2004-09-23,14.9,8.9,11.2,26640.80,21.8
2004-09-24,15.7,9.4,12.1,25516.79,20.5
2004-09-25,16.1,10.2,12.7,35137.66,16.0
2004-09-26,12.5,9.7,10.8,403.99,13.6
2004-09-27,15.6,10.1,12.5,4398.77,17.1
2004-09-28,15.1,10.0,12.9,13488.97,18.6
2004-09-29,16.6,11.5,13.6,19135.18,23.1
2004-09-30,14.9,9.0,11.6,15421.90,20.6
2004-10-01,15.0,7.6,11.5,3694.41,7.7
2004-10-02,17.8,8.3,12.6,23770.64,11.0
2004-10-03,17.9,8.2,12.7,36037.92,12.2
2004-10-04,20.3,7.6,14.0,28481.06,18.3
2004-10-05,23.4,11.7,17.5,36000.00,17.7
2004-10-06,18.1,13.0,15.6,18992.35,14.2
2004-10-07,17.2,9.0,13.0,35736.09,18.5
2004-10-08,14.6,6.4,10.5,18751.06,9.5
2004-10-09,13.4,5.0,9.2,29540.99,12.8
2004-10-10,11.8,2.2,7.0,28730.79,14.2
2004-10-11,10.4,3.5,6.4,35163.56,18.1
2004-10-12,9.8,2.2,5.8,34953.52,25.8
2004-10-13,13.1,4.1,8.2,29209.49,20.6
2004-10-14,12.2,5.0,8.2,34442.67,18.7
2004-10-15,10.8,6.0,7.7,3549.00,15.5
2004-10-16,10.2,6.1,8.0,1226.75,12.2
2004-10-17,10.7,5.5,7.8,29387.10,20.2
2004-10-18,11.1,7.7,9.1,5468.30,27.2
2004-10-19,12.7,4.9,9.3,27892.03,20.1
2004-10-20,13.4,2.4,8.2,23958.29,20.4
2004-10-21,19.0,5.9,12.3,31032.44,21.7
2004-10-22,15.9,5.7,10.3,31732.53,18.1
2004-10-23,16.0,8.9,13.0,12754.96,20.2
2004-10-24,19.4,13.4,16.2,29921.41,19.6
2004-10-25,19.1,11.6,14.5,28228.76,17.1
2004-10-26,14.3,9.4,11.6,22062.05,12.7
2004-10-27,12.5,8.1,9.8,26167.21,13.8
2004-10-28,11.4,7.7,9.2,0.00,18.4
2004-10-29,12.7,8.2,10.5,0.00,17.4
2004-10-30,12.0,10.8,11.6,0.00,12.5
2004-10-31,13.2,9.9,11.4,16735.67,9.7
2004-11-01,10.6,8.3,9.4,6144.62,10.8
2004-11-02,11.7,7.3,9.0,26092.95,21.2
2004-11-03,13.5,7.8,10.2,27160.57,23.3
2004-11-04,14.5,9.9,11.9,2292.60,10.2
2004-11-05,11.9,7.2,9.8,26217.42,25.6
2004-11-06,8.5,5.3,6.9,25496.85,24.7
2004-11-07,8.2,3.8,5.7,27247.71,16.3
2004-11-08,5.4,2.4,3.9,8992.32,12.8
2004-11-09,7.3,3.3,5.1,0.00,20.8
2004-11-10,7.0,2.4,4.7,21416.44,23.6
2004-11-11,5.6,1.1,3.6,536.99,14.0
2004-11-12,7.9,3.0,4.9,17584.43,19.4
2004-11-13,6.4,1.4,4.9,26018.96,20.0
2004-11-14,4.6,-1.7,1.3,26820.16,11.9
2004-11-15,6.7,0.8,4.4,14709.71,21.5
2004-11-16,8.4,5.3,6.9,21943.22,19.9
2004-11-17,10.4,5.9,8.1,0.00,30.1
2004-11-18,10.7,4.1,8.2,12957.01,39.9
2004-11-19,4.0,-0.3,1.5,16651.04,24.5
2004-11-20,2.6,0.1,1.2,16337.45,23.9
2004-11-21,3.6,-1.3,0.9,24872.58,23.6
2004-11-22,8.8,0.9,4.9,0.00,27.6
2004-11-23,9.2,2.1,5.4,23275.15,31.8
2004-11-24,1.7,-2.6,-0.2,24544.17,18.7
2004-11-25,3.6,-2.4,0.2,24085.99,12.0
2004-11-26,2.3,-2.4,-0.2,20732.35,17.5
2004-11-27,6.4,1.8,4.5,0.00,19.5
2004-11-28,5.7,3.9,4.7,0.00,11.2
2004-11-29,6.4,3.7,4.8,10.48,8.1
2004-11-30,4.5,2.6,3.5,2422.90,14.6
2004-12-01,6.9,3.1,4.5,2765.19,14.6
2004-12-02,4.8,2.6,3.6,5712.01,13.4
2004-12-03,5.1,2.8,3.9,0.00,13.2
2004-12-04,4.4,1.5,3.2,1756.81,14.1
2004-12-05,6.5,0.6,3.2,6317.75,20.8
2004-12-06,7.2,5.4,6.5,5549.05,22.1
2004-12-07,7.2,5.8,6.5,0.00,15.2
2004-12-08,6.6,4.0,5.0,9830.79,16.3
2004-12-09,4.3,2.3,3.7,0.00,7.9
2004-12-10,2.7,-1.9,0.1,21720.76,8.9
2004-12-11,0.7,-3.6,-1.2,18153.23,11.5
2004-12-12,2.8,0.7,1.7,0.00,7.7
2004-12-13,2.2,-0.3,1.3,0.00,7.7
2004-12-14,0.1,-2.1,-1.0,3483.71,11.0
2004-12-15,3.4,-2.4,-0.2,21728.38,16.2
2004-12-16,3.6,0.0,1.5,21698.09,21.7
2004-12-17,5.4,1.4,3.4,1136.86,22.8
2004-12-18,3.7,0.2,2.0,13773.03,24.2
2004-12-19,1.5,-2.1,-0.1,17600.53,18.0
2004-12-20,2.3,-2.8,-0.8,21722.36,22.4
2004-12-21,1.3,-4.2,-2.0,19052.14,10.5
2004-12-22,1.2,-4.8,-2.4,62.14,25.6
2004-12-23,7.3,1.7,4.4,0.00,29.6
2004-12-24,7.6,2.9,6.1,13352.50,31.4
2004-12-25,8.5,0.3,4.8,3803.34,29.8
2004-12-26,3.2,-2.2,1.0,0.00,21.2
2004-12-27,3.1,0.3,1.7,0.00,21.9
2004-12-28,2.2,-1.5,0.3,15234.36,18.8
2004-12-29,3.1,0.2,1.5,364.00,14.7
2004-12-30,4.6,1.2,2.7,0.00,19.7
2004-12-31,7.3,4.8,5.9,0.00,18.9
2005-01-01,7.0,4.2,5.3,7202.14,15.2
2005-01-02,7.5,3.0,4.8,22086.27,29.1
2005-01-03,5.8,2.1,3.9,16877.37,27.7
2005-01-04,7.3,5.9,6.6,0.00,29.6
2005-01-05,6.6,4.2,5.6,8370.96,22.8
2005-01-06,6.8,3.0,4.9,19473.94,27.3
2005-01-07,9.9,3.9,7.8,0.00,25.3
2005-01-08,11.5,6.5,8.9,21291.14,34.9
2005-01-09,8.0,4.2,6.1,21609.94,29.1
2005-01-10,12.1,4.6,8.5,22522.96,22.7
2005-01-11,9.1,5.9,7.9,0.00,18.4
2005-01-12,9.2,5.3,7.5,0.00,16.9
2005-01-13,5.8,2.6,4.1,21570.44,21.8
2005-01-14,4.9,1.2,3.1,12874.62,20.6
2005-01-15,4.3,1.5,2.9,0.00,11.9
2005-01-16,2.8,-1.4,0.3,24203.38,12.2
2005-01-17,3.7,-1.9,0.7,22996.65,17.1
2005-01-18,7.1,1.9,4.5,23.70,24.2
2005-01-19,4.7,0.0,2.4,24101.16,22.9
2005-01-20,6.5,1.0,4.1,7397.24,32.3
2005-01-21,4.4,1.4,3.1,24662.57,30.9
2005-01-22,3.2,0.2,1.4,17771.71,20.2
2005-01-23,1.9,-1.7,0.0,21857.01,22.0
2005-01-24,1.2,-2.1,-0.9,22369.89,21.5
2005-01-25,-0.9,-4.4,-2.4,19830.07,16.6
2005-01-26,-3.1,-6.7,-4.5,21944.14,17.6
2005-01-27,-1.3,-5.1,-3.4,11844.99,13.0
2005-01-28,-1.5,-6.7,-4.2,17135.47,8.4
2005-01-29,-1.8,-8.0,-4.7,14934.23,9.5
2005-01-30,3.2,-6.4,-1.8,12498.65,18.7
2005-01-31,4.6,0.4,3.1,0.00,26.7
2005-02-01,4.4,-0.5,1.2,27498.80,24.1
2005-02-02,3.3,-1.6,1.0,9245.33,15.3
2005-02-03,3.3,-0.1,2.0,10503.08,13.2
2005-02-04,2.9,-0.7,1.0,2255.85,11.2
2005-02-05,2.4,-3.7,-0.3,28821.89,18.0
2005-02-06,1.3,-5.1,-2.7,29233.35,15.0
2005-02-07,1.5,-5.4,-2.5,29480.57,17.0
2005-02-08,1.7,-5.3,-2.4,29486.11,17.1
2005-02-09,3.7,-3.8,-0.2,29037.57,13.4
2005-02-10,6.0,1.1,3.9,0.00,24.2
2005-02-11,6.7,0.9,3.7,27119.06,16.2
2005-02-12,9.6,-0.8,3.9,0.00,35.5
2005-02-13,3.9,0.0,2.1,4596.65,35.6
2005-02-14,1.5,-1.0,0.1,13207.84,30.4
2005-02-15,1.5,-1.8,-0.1,13135.57,24.3
2005-02-16,1.0,-1.8,-0.5,723.60,26.8
2005-02-17,0.3,-2.6,-1.0,3329.70,16.9
2005-02-18,0.2,-3.9,-2.3,27669.11,12.6
2005-02-19,2.4,-3.1,-0.6,0.00,13.8
2005-02-20,3.3,-4.7,-0.8,17141.36,8.3
2005-02-21,2.3,-2.7,-0.3,18066.81,20.3
2005-02-22,-0.5,-4.0,-1.9,12061.46,22.2
2005-02-23,1.5,-1.4,-0.0,13.01,16.8
2005-02-24,0.5,-7.1,-2.1,14276.08,10.4
2005-02-25,2.0,-1.7,0.1,346.02,8.4
2005-02-26,0.8,-5.9,-1.1,0.00,19.3
2005-02-27,-2.9,-12.8,-7.5,33924.52,20.5
2005-02-28,-1.7,-15.5,-7.6,30558.23,17.4
2005-03-01,-2.4,-6.7,-4.2,15830.59,20.4
2005-03-02,-0.7,-9.3,-4.1,9580.96,15.9
2005-03-03,0.6,-11.4,-5.7,22466.01,10.1
2005-03-04,-0.3,-8.0,-3.6,9493.93,9.0
2005-03-05,-1.2,-9.7,-5.7,33207.88,12.7
2005-03-06,-0.6,-12.2,-5.4,24820.09,23.5
2005-03-07,2.4,-7.5,-2.1,26715.43,21.4
2005-03-08,3.3,-2.0,0.3,22984.25,21.6
2005-03-09,1.2,-7.6,-3.1,27211.21,14.5
2005-03-10,1.2,-12.2,-4.4,37294.98,14.9
2005-03-11,3.4,-1.8,1.0,0.00,31.3
2005-03-12,3.8,0.2,1.5,19070.46,26.8
2005-03-13,3.5,-1.3,0.5,20436.32,17.6
2005-03-14,6.5,-0.5,2.5,23884.80,20.3
2005-03-15,9.1,0.4,5.0,23751.84,17.2
2005-03-16,16.6,5.2,10.7,30541.22,21.6
2005-03-17,13.8,10.0,11.8,35552.54,28.6
2005-03-18,12.2,7.8,10.6,0.00,28.8
2005-03-19,6.5,-0.2,2.0,26749.03,14.1
2005-03-20,2.9,-2.4,0.1,37747.68,10.3
2005-03-21,5.8,-4.3,0.5,39628.07,10.6
2005-03-22,9.5,-2.6,3.0,38928.54,15.5
2005-03-23,13.3,0.7,6.8,18459.33,12.7
2005-03-24,15.8,4.2,9.2,27866.36,11.4
2005-03-25,17.3,4.8,10.9,40169.34,12.4
2005-03-26,11.9,6.8,9.1,0.00,8.3
2005-03-27,11.9,6.6,9.4,0.00,16.9
2005-03-28,10.9,3.7,7.1,40929.55,15.7
2005-03-29,11.2,1.3,6.3,40175.88,17.2
2005-03-30,10.5,2.6,6.1,42104.67,21.3
2005-03-31,9.6,-0.3,4.6,42242.77,14.3
2005-04-01,11.0,-2.2,4.9,42381.04,11.0
2005-04-02,13.9,-2.0,6.5,42564.45,12.4
2005-04-03,17.3,-0.2,9.0,42650.21,12.7
2005-04-04,18.4,1.9,10.4,42901.92,11.9
2005-04-05,12.8,4.7,8.7,28016.37,19.1
2005-04-06,14.5,1.2,9.1,35658.14,20.3
2005-04-07,14.4,7.2,11.3,23345.12,22.5
2005-04-08,13.2,4.2,8.3,35712.85,16.3
2005-04-09,9.9,3.1,6.2,36396.41,15.2
2005-04-10,9.3,-0.4,5.2,34265.90,15.6
2005-04-11,13.3,1.2,7.8,39600.00,14.1
2005-04-12,15.1,4.2,10.3,22798.61,8.4
2005-04-13,15.3,6.6,11.4,40119.19,6.1
2005-04-14,18.2,5.6,12.4,39403.99,9.0
2005-04-15,19.4,6.3,13.4,45320.17,13.6
2005-04-16,19.6,7.0,13.7,45147.22,18.1
2005-04-17,19.2,10.2,13.9,45104.26,18.3
2005-04-18,18.0,8.9,12.8,44357.11,15.8
2005-04-19,14.5,6.0,9.8,44553.80,21.8
2005-04-20,9.7,1.8,5.6,47177.02,21.4
2005-04-21,9.0,-1.0,4.2,47464.95,13.0
2005-04-22,11.4,1.1,6.7,46326.65,8.8
2005-04-23,12.1,2.5,7.7,45941.95,12.8
2005-04-24,13.5,2.4,8.5,48119.32,17.9
2005-04-25,15.5,5.2,10.0,45237.44,21.0
2005-04-26,15.9,5.3,10.8,48546.16,13.2
2005-04-27,15.3,6.8,10.5,15420.15,18.0
2005-04-28,15.1,6.4,10.6,48968.90,22.6
2005-04-29,16.6,3.5,11.3,37997.23,10.6
2005-04-30,19.6,9.3,15.2,29286.85,10.5
2005-05-01,23.0,10.2,17.0,49592.42,11.6
2005-05-02,28.4,12.1,20.3,38487.07,15.9
2005-05-03,21.9,14.2,17.8,29783.27,11.4
2005-05-04,17.8,11.3,14.7,34105.29,19.7
2005-05-05,13.4,9.5,11.2,29107.37,21.0
2005-05-06,14.5,7.8,10.1,25853.64,22.2
2005-05-07,11.9,5.8,8.8,39591.96,16.9
2005-05-08,12.4,5.1,8.2,41232.36,24.9
2005-05-09,11.4,3.9,7.4,42592.90,17.3
2005-05-10,11.8,3.3,7.6,46196.44,18.6
2005-05-11,11.5,4.5,7.9,40518.74,15.9
2005-05-12,13.8,4.3,9.3,45088.35,11.2
2005-05-13,16.0,6.2,11.6,50400.00,10.8
2005-05-14,17.5,8.6,12.5,28319.42,19.6
2005-05-15,12.5,8.3,10.2,17169.54,21.1
2005-05-16,16.7,6.8,11.6,44352.49,20.4
2005-05-17,10.2,6.5,8.7,658.63,15.4
2005-05-18,13.3,4.3,9.0,50079.68,12.9
2005-05-19,14.2,3.5,9.9,25403.59,11.5
2005-05-20,18.7,6.5,13.4,41518.45,15.8
2005-05-21,22.3,10.8,16.4,40807.87,14.8
2005-05-22,20.7,12.4,16.5,33292.75,6.5
2005-05-23,19.6,12.7,15.8,10150.70,17.4
2005-05-24,19.0,10.2,14.8,49515.73,12.0
2005-05-25,21.5,10.8,16.7,47420.60,16.5
2005-05-26,26.1,11.9,19.8,52112.45,10.4
2005-05-27,28.6,15.1,22.2,51650.90,10.6
2005-05-28,30.5,14.9,23.6,52416.69,12.6
2005-05-29,24.2,17.5,20.8,52466.19,14.7
2005-05-30,21.2,12.8,16.8,36416.43,17.9
2005-05-31,15.8,9.4,12.6,48937.75,24.5
2005-06-01,13.7,7.5,10.9,27520.64,21.7
2005-06-02,17.1,6.7,13.1,31982.98,15.9
2005-06-03,24.7,12.7,19.1,41973.32,16.2
2005-06-04,20.2,14.0,18.2,50051.55,22.3
2005-06-05,18.0,12.2,14.7,47309.73,19.5
2005-06-06,14.2,10.5,12.4,26548.72,19.5
2005-06-07,14.4,8.2,11.2,33970.44,24.9
2005-06-08,15.8,8.8,12.4,52520.98,14.9
2005-06-09,17.8,7.1,13.3,50911.69,14.4
2005-06-10,17.6,9.4,13.0,24955.96,16.3
2005-06-11,13.6,8.7,11.3,39883.46,19.8
2005-06-12,15.0,7.2,11.4,46540.65,18.0
2005-06-13,19.1,7.9,14.1,54296.01,23.8
2005-06-14,25.0,8.3,17.5,40435.60,17.2
2005-06-15,23.2,14.9,19.1,49297.00,9.4
2005-06-16,25.1,12.0,19.6,45677.33,14.4
2005-06-17,21.2,15.4,18.8,14691.74,19.8
2005-06-18,21.3,12.9,17.2,54751.63,21.1
2005-06-19,22.7,10.3,17.6,42633.97,14.5
2005-06-20,25.0,11.0,19.0,54939.91,9.5
2005-06-21,29.2,13.5,22.4,49652.44,10.5
2005-06-22,22.5,15.1,19.0,48701.11,17.6
2005-06-23,25.2,12.8,19.7,53709.99,9.2
2005-06-24,30.0,14.7,23.4,53644.16,13.5
2005-06-25,31.2,17.8,24.4,43025.85,19.8
2005-06-26,24.2,15.1,19.8,52560.43,12.4
2005-06-27,23.8,14.0,19.4,53512.75,15.0
2005-06-28,22.6,12.1,17.7,54761.49,18.7
2005-06-29,24.7,12.8,19.8,53444.95,15.1
2005-06-30,23.7,15.1,19.7,42731.71,16.8
2005-07-01,20.1,16.0,17.9,5329.03,11.7
2005-07-02,22.4,15.5,18.7,44616.46,9.4
2005-07-03,24.2,16.4,20.8,52051.43,7.6
2005-07-04,27.3,15.8,22.5,54179.97,20.0
2005-07-05,21.1,12.9,15.6,1920.99,22.3
2005-07-06,15.7,12.1,13.9,9143.38,11.7
2005-07-07,21.2,11.9,16.4,40595.26,12.3
2005-07-08,17.9,12.0,15.5,5206.88,9.5
2005-07-09,22.1,14.2,18.0,21036.20,10.0
2005-07-10,25.7,16.3,21.0,52982.07,21.6
2005-07-11,26.4,16.3,21.5,53212.38,17.1
2005-07-12,28.1,17.8,23.1,53239.32,12.5
2005-07-13,28.0,15.8,22.7,51873.06,12.3
2005-07-14,26.0,15.3,21.7,52683.23,7.5
2005-07-15,29.2,16.5,22.8,45544.94,16.6
2005-07-16,22.1,16.6,19.4,34726.07,16.6
2005-07-17,21.7,14.1,17.7,32320.91,18.7
2005-07-18,24.1,14.4,19.6,39767.81,11.2
2005-07-19,23.2,17.6,20.2,51202.75,22.4
2005-07-20,21.1,13.6,17.6,48946.93,23.5
2005-07-21,14.7,13.0,14.0,8682.05,33.4
2005-07-22,20.8,14.1,16.7,37070.45,22.7
2005-07-23,16.1,13.5,14.9,8246.99,18.7
2005-07-24,21.7,13.9,17.2,26503.35,16.0
2005-07-25,24.1,16.2,19.5,38101.06,15.9
2005-07-26,21.8,16.0,18.4,41989.59,13.3
2005-07-27,22.4,14.0,18.5,34574.99,10.2
2005-07-28,29.5,17.5,23.7,44538.07,10.6
2005-07-29,30.0,20.0,25.2,47238.86,9.7
2005-07-30,26.0,19.5,22.8,44379.21,23.6
2005-07-31,23.9,16.7,20.4,50291.93,17.6
2005-08-01,21.3,14.6,17.6,41329.61,19.7
2005-08-02,21.2,11.6,17.1,39723.97,8.4
2005-08-03,17.5,14.0,15.9,0.00,8.3
2005-08-04,19.6,13.7,16.5,47410.90,20.3
2005-08-05,20.7,10.6,16.5,46264.51,12.2
2005-08-06,18.3,12.3,15.2,46262.79,21.3
2005-08-07,16.8,10.8,13.4,44785.70,13.7
2005-08-08,17.9,9.4,14.1,48961.24,10.9
2005-08-09,16.3,11.9,14.1,35529.22,23.9
2005-08-10,17.3,12.8,14.4,24007.19,24.4
2005-08-11,18.3,13.2,15.6,1928.35,23.6
2005-08-12,19.5,13.4,16.5,27504.56,18.1
2005-08-13,17.8,12.8,15.2,36101.39,19.5
2005-08-14,19.5,12.3,15.8,20827.51,15.7
2005-08-15,21.5,13.8,17.4,23265.81,9.9
2005-08-16,21.2,11.2,16.9,46739.41,14.7
2005-08-17,20.4,12.9,16.6,16676.03,7.5
2005-08-18,24.4,10.9,18.2,47523.00,11.7
2005-08-19,25.7,13.6,20.0,46839.97,14.6
2005-08-20,25.8,16.3,21.2,45586.85,12.6
2005-08-21,26.8,16.3,21.2,46166.93,11.7
2005-08-22,25.5,14.1,20.3,45676.54,15.3
2005-08-23,20.1,15.3,17.8,910.58,13.0
2005-08-24,21.3,14.6,17.9,35741.68,14.8
2005-08-25,20.2,14.6,17.1,4842.04,16.6
2005-08-26,18.4,12.4,15.3,44362.88,23.2
2005-08-27,19.9,10.5,15.4,33012.64,10.6
2005-08-28,21.5,12.0,17.2,27134.93,11.2
2005-08-29,25.9,11.4,19.2,44315.81,11.1
2005-08-30,23.9,12.7,18.9,43683.13,9.5
2005-08-31,24.1,13.7,18.9,43853.00,15.2
2005-09-01,26.6,15.0,20.5,43720.62,17.4
2005-09-02,24.2,14.7,19.5,43052.20,13.3
2005-09-03,20.7,15.1,17.9,29177.88,14.3
2005-09-04,22.1,10.7,16.4,43240.99,8.1
2005-09-05,24.9,11.4,18.4,43247.42,13.3
2005-09-06,25.3,12.9,19.1,43200.00,15.2
2005-09-07,25.9,13.7,19.7,43174.90,11.8
2005-09-08,27.8,13.7,20.7,43078.11,7.5
2005-09-09,27.7,14.4,21.3,42981.31,9.8
2005-09-10,26.4,15.3,20.7,38019.27,14.9
2005-09-11,23.8,17.0,19.6,26376.02,11.9
2005-09-12,19.8,15.9,18.1,8650.81,16.6
2005-09-13,18.1,12.4,15.6,10110.10,9.5
2005-09-14,21.7,10.6,16.2,33703.57,23.2
2005-09-15,20.0,14.4,17.0,35629.15,21.8
2005-09-16,14.2,10.4,12.1,100.80,16.4
2005-09-17,15.0,7.6,11.2,39427.59,11.2
2005-09-18,16.1,6.9,11.7,33351.96,5.9
2005-09-19,17.4,8.8,13.0,39637.20,8.7
2005-09-20,17.3,8.6,13.2,31448.06,7.8
2005-09-21,17.8,10.7,14.4,13775.50,9.9
2005-09-22,20.0,10.8,14.9,39732.03,12.6
2005-09-23,20.9,9.4,14.8,39355.78,13.1
2005-09-24,22.1,10.7,16.1,37822.12,9.4
2005-09-25,22.3,10.8,16.4,37577.14,10.2
2005-09-26,19.2,10.9,15.0,26947.64,12.6
2005-09-27,20.1,9.2,14.8,36561.59,13.9
2005-09-28,16.1,10.5,14.3,10823.91,16.7
2005-09-29,14.7,9.5,11.2,10785.88,18.4
2005-09-30,14.6,8.1,11.4,33821.36,22.6
2005-10-01,16.2,6.8,10.9,25511.14,22.3
2005-10-02,13.9,10.4,11.9,0.00,11.2
2005-10-03,15.9,8.7,12.4,3009.91,12.0
2005-10-04,17.4,11.8,14.0,22250.52,18.5
2005-10-05,18.5,10.8,14.2,25182.84,18.4
2005-10-06,19.7,10.4,14.5,35910.06,15.2
2005-10-07,18.4,10.5,14.0,35700.14,16.9
2005-10-08,19.7,11.5,15.1,35620.70,20.4
2005-10-09,19.4,9.8,14.4,32933.15,15.1
2005-10-10,18.5,9.7,13.5,34078.75,12.3
2005-10-11,18.4,9.2,13.5,35188.99,17.9
2005-10-12,17.9,9.9,13.2,35004.42,16.3
2005-10-13,16.9,6.9,11.2,34750.39,10.5
2005-10-14,16.8,6.1,11.1,34496.91,7.3
2005-10-15,14.1,6.1,9.5,33864.79,12.0
2005-10-16,11.6,3.1,7.6,12271.14,13.3
2005-10-17,12.9,3.8,8.7,25057.86,12.8
2005-10-18,11.5,3.8,7.9,20533.95,12.6
2005-10-19,12.7,3.1,7.7,33096.55,15.5
2005-10-20,15.2,4.4,9.9,28175.55,14.8
2005-10-21,16.5,8.7,12.3,21243.00,17.3
2005-10-22,17.5,12.2,14.3,19035.74,22.0
2005-10-23,14.3,9.1,12.1,21134.77,15.8
2005-10-24,11.2,6.6,9.2,483.11,15.1
2005-10-25,17.0,11.4,14.1,7026.23,25.8
2005-10-26,15.8,11.3,13.8,28881.61,28.8
2005-10-27,17.0,8.8,12.5,29583.48,14.0
2005-10-28,16.5,10.4,12.5,30382.30,20.5
2005-10-29,15.7,8.2,11.1,30199.74,17.6
2005-10-30,16.1,6.8,10.5,29890.18,12.9
2005-10-31,12.8,6.1,8.8,29726.33,16.8
2005-11-01,13.7,5.6,9.4,25155.07,14.9
2005-11-02,13.6,5.3,10.0,28739.10,14.6
2005-11-03,16.1,10.1,12.5,17722.48,16.7
2005-11-04,14.3,10.3,12.2,13624.98,14.4
2005-11-05,11.3,6.6,9.8,0.00,16.7
2005-11-06,10.7,4.4,7.1,28285.79,14.5
2005-11-07,11.0,3.8,7.5,26936.27,12.0
2005-11-08,13.2,7.6,10.1,27267.51,15.0
2005-11-09,11.9,5.0,7.8,26494.79,16.1
2005-11-10,11.1,4.4,7.7,11329.14,15.9
2005-11-11,11.6,9.1,10.4,253.90,16.4
2005-11-12,11.1,4.1,8.6,27382.76,15.5
2005-11-13,9.7,1.5,5.5,26357.97,9.0
2005-11-14,8.0,4.6,6.5,232.30,16.1
2005-11-15,6.9,5.5,6.3,123.79,22.7
2005-11-16,5.5,1.4,3.8,2087.28,14.8
2005-11-17,4.6,0.0,2.0,19214.33,17.0
2005-11-18,3.0,0.1,1.2,11410.42,14.7
2005-11-19,3.7,-1.2,0.6,23292.84,15.9
2005-11-20,5.2,-0.7,2.5,1804.47,15.1
2005-11-21,5.1,-0.9,1.8,24896.19,18.4
2005-11-22,4.2,-2.1,1.8,10203.09,16.6
2005-11-23,4.9,2.8,3.8,0.00,10.8
2005-11-24,3.9,0.9,2.0,0.00,19.6
2005-11-25,2.5,-1.3,0.1,13048.06,23.3
2005-11-26,3.0,-2.2,-0.5,24278.81,19.6
2005-11-27,1.9,-3.7,-1.6,23483.88,12.0
2005-11-28,1.1,-3.5,-1.2,8159.46,12.5
2005-11-29,2.3,-2.5,-0.0,13168.04,11.6
2005-11-30,3.4,0.1,1.6,5516.26,16.0
2005-12-01,2.5,-3.1,-0.6,23090.13,13.9
2005-12-02,1.3,-2.1,-1.0,22471.84,21.3
2005-12-03,1.5,-1.5,-0.4,1820.58,20.2
2005-12-04,5.0,-0.9,2.2,0.00,14.7
2005-12-05,7.5,-0.1,4.2,9014.79,19.0
2005-12-06,5.1,-2.1,1.0,11255.71,8.0
2005-12-07,2.4,0.3,1.4,0.00,12.9
